"word","num"
"530",2
"sickness",2
"lavrov",2
"hershey",2
"embarrassed",2
"unions",2
"lovers",2
"//twitterm/dailymail/status/1201525451367354370",2
"democracy.",2
"allegedly",2
"danhenninger",2
"debbielesko",2
"repswalwell",2
"den",2
"guidelines",2
"assistant",2
"operations",2
"repeat",2
"retract",2
"headache",2
"lamar",2
"colleges",2
"betsydevosed",2
"lance",2
"designation",2
"decisively",2
"ever-growing",2
"lopezobrador_",2
"emotional",2
"composite",2
"29",2
"living",2
"182",2
"2024",2
"kamala",2
"o.k",2
"prop",2
"artist",2
"repandybiggsaz",2
"enforcer",2
"way.",2
"shopping",2
"hiv/aids",2
"'no",2
"undercut",2
"dewey",2
"trident",2
"norway",2
"spencer",2
"peacefully",2
"reseached",2
"ruth",2
"needle",2
"announced",2
"reluctant",2
"compel",2
"plan.",2
"cheaper",2
"elisestefanik",2
"picitterm/hvyx12nuks",2
"unstable",2
"ambiguous",2
"government.",2
"freed",2
"airtime",2
"swalwell",2
"later",2
"ghani",2
"grows",2
"on.",2
"repmiketurner",2
"d-nj",2
"end.",2
"obnoxious",2
"picitterm/yvlbpfsita",2
"manning",2
"drag",2
"mud",2
"idly",2
"yovanovitch",2
"schitt",2
"geauxvote",2
"santa",2
"authorities",2
"walmart",2
"blank",2
"charleshurt",2
"envision",2
"deck",2
"showtrial",2
"transcript.",2
"hardened",2
"remedy",2
"seanspicer",2
"nt",2
"economy.",2
"jamie",2
"dimon",2
"uncovered",2
"requested",2
"meadow",2
"miraculously",2
"relentless",2
"burnett",2
"carol",2
"dissension",2
"distrust",2
"checkers",2
"nowadays",2
"sister",2
"sudan",2
"kurt",2
"effectively",2
"//wwwnaldjtrumpm/events/ky-lex-2019-nov/",2
"accordingly",2
"analyze",2
"geary",2
"higgins",2
"identity",2
"tt",2
"madison",2
"tting",2
"lane",2
"environmentalist",2
"howie",2
"happened",2
"rushlimbaugheib",2
"rocks",2
"avenue",2
"circle",2
"apec",2
"indication",2
"nationals",2
"recreation",2
"glfop",2
"consumers",2
"sandman",2
"wants.",2
"abu",2
"bakr",2
"sought",2
"terrymoran",2
"lights",2
"hood",2
"pro-crooked",2
"unused",2
"expired",2
"10am-2pm",2
"recieved",2
"person.",2
"wedding",2
"injustice",2
"sidney",2
"tulsi",2
"gabbard",2
"//twitterm/robertjeffress/status/1187763371837415424",2
"overthrow",2
"qualify",2
"fields",2
"shaleinsight2019",2
"respirator",2
"kurdish",2
"ukrainians",2
"kellyanne",2
"185",2
"battleground",2
"censure",2
"democrat/fake",2
"profits",2
"permissible",2
"picitterm/dnfxkc8uug",2
"picitterm/knvqf6jdil",2
"asset.",2
"corruption.",2
"constitute",2
"jasonchaffetz",2
"artificial",2
"bureaucrat",2
"trumprallydallas",2
"72",2
"wiener",2
"laptop",2
"huma",2
"abedin",2
"agreements",2
"accelerate",2
"absurd",2
"transcribed",2
"stlouisblues",2
"t=15s",2
"zucker",2
"17th",2
"videos",2
"highlight",2
"regarding",2
"actions",2
"bashar",2
"al-assad",2
"europeans",2
"correction",2
"anguilla",2
"columbus",2
"recapture",2
"mocrat",2
"false.",2
"finalize",2
"quantity",2
"scammed",2
"awol",2
"payments",2
"quicksand",2
"planes",2
"joniernst",2
"bensasse",2
"mathew",2
"golsteyn",2
"aide",2
"docabraham",2
"lagop",2
"mcaleenan",2
"senbillcassidy",2
"mix",2
"warmer",2
"bolsonaro",2
"militarily",2
"financially",2
"142",2
"premise",2
"jake",2
"frey",2
"crystal",2
"compromised",2
"unforced",2
"abandoned",2
"f-35",2
"joni",2
"felony",2
"bogged",2
"incomes",2
"obama.",2
"contradicts",2
"7000",2
"colluded",2
"//bit/2iolcwx",2
"es",2
"probable",2
"schweizer",2
"duped",2
"blatantly",2
"source.",2
"unsubstantiated",2
"dagger",2
"schiffs",2
"fairytale.",2
"simultaneously",2
"villages",2
"jennaellisrives",2
"haul",2
"snake",2
"moat",2
"biden.",2
"bullshit",2
"spike",2
"structure",2
"abraham",2
"negatively",2
"pres.",2
"trump/pence",2
"//twitterm/realdonaldtrump/status/1177669563477118976",2
"successor",2
"supplier",2
"milley",2
"t=43s",2
"changed",2
"ward",2
"ambition",2
"superpower",2
"increasingly",2
"consequences",2
"rosh",2
"hashanah",2
"namely",2
"defame",2
"dramatic",2
"i.d",2
"loot",2
"extortion",2
"specifically",2
"freeze",2
"focused",2
"girl",2
"ow",2
"hoax.",2
"mediabuzzfnc",2
"scandal.",2
"bargain",2
"grassley",2
"significantly",2
"revoke",2
"dummy",2
"convinced",2
"clewandowski_",2
"smuggler",2
"bound",2
"virtue",2
"netflix",2
"tanker",2
"150th",2
"barrel",2
"expedite",2
"parker",2
"debate.",2
"goes",2
"comcast/nbc",2
"asians",2
"picitterm/2nfiefppho",2
"respective",2
"gesture",2
"liu",2
"uplift",2
"meant",2
"sheet",2
"03",2
"alice",2
"studio",2
"parson",2
"suggestion",2
"t=8s",2
"mcas",2
"cherry",2
"policeman",2
"doonbeg",2
"investor",2
"stooges",2
"appalachian",2
"profusely",2
"picitterm/netvaaevtr",2
"selling",2
"kabul",2
"swap",2
"bahamian",2
"tariffs.",2
"dose",2
"unlikely",2
"odd",2
"style",2
"actress",2
"illness",2
"apparatus",2
"polluter",2
"pollution",2
"ump",2
"protectionist",2
"tillis",2
"nhc_atlantic",2
"knife",2
"sadiq",2
"hemorrhage",2
"approved",2
"e-15",2
"stem",2
"abcworldnews",2
"dwindling",2
"afl-cio",2
"trumka",2
"camera",2
"columnist",2
"180",2
"mph",2
"servant",2
"vindication",2
"riley",2
"dumber",2
"confidentiality",2
"nws",2
"picitterm/ufd7tsgyax",2
"scathing",2
"reign",2
"bryan",2
"donnell",2
"oligarch",2
"instruction",2
"exposing",2
"kirsten",2
"gillibrand",2
"socialists",2
"clueless",2
"communications",2
"pushback",2
"infestation",2
"one-time",2
"radio",2
"axios",2
"giuseppe",2
"conte",2
"resolution.",2
"impress",2
"hôtel",2
"du",2
"palais",2
"questions",2
"ving",2
"messiah",2
"chosen",2
"reporters",2
"fifty",2
"//twitterm/realdonaldtrump/status/1163521046055665664",2
"condolences",2
"diamondandsilk",2
"davidasmanfox",2
"p.s",2
"broadway",2
"motivate",2
"seth",2
"ex",2
"shootings",2
"dearly",2
"facilitate",2
"feds",2
"motor",2
"secretaryross",2
"job.",2
"greenland",2
"erictrump",2
"laraleatrump",2
"craziness",2
"anti-semite",2
"shellac",2
"abused",2
"shift",2
"hates",2
"saracarterdc",2
"maxed",2
"cortez",2
"grandmother",2
"whereupon",2
"grandstand",2
"fraternal",2
"demote",2
"entertainer",2
"humanely",2
"gains",2
"payne",2
"curse",2
"curt",2
"schilling",2
"explosion",2
"erinburnett",2
"complicated",2
"hollywood",2
"2010",2
"warfare",2
"counterterrorism",2
"distinguish",2
"coats",2
"purple",2
"rrible",2
"astound",2
"contrary",2
"sundarpichai",2
"homan",2
"weaken",2
"unbiased",2
"unspeakable",2
"half-staff",2
"slander",2
"senjoniernst",2
"constructive",2
"re-negotiate",2
"experts",2
"newsroom",2
"importation",2
"generel",2
"jamestown",2
"andypuzder",2
"untries",2
"bull",2
"reverend",2
"border.",2
"thomashomanice",2
"picitterm/9jgdue5bf8",2
"statistically",2
"milk",2
"impede",2
"picitterm/g3f6qbnsma",2
"picitterm/9fnyizjkqx",2
"expenditure",2
"gutless",2
"efficient",2
"infested",2
"cheating",2
"foolishness",2
"2.1",2
"dossier.",2
"freerocky",2
"stefan",2
"löfven",2
"troublemaker",2
"t=45s",2
"decades",2
"over.",2
"wins.",2
"mueller.",2
"tpusa",2
"allowed",2
"morgenthau",2
"newest",2
"stevens",2
"ream",2
"accumulation",2
"insecure",2
"angel",2
"ann",2
"friedman",2
"gene",2
"specialolympics",2
"boxer",2
"nc",2
"enterprise",2
"mumbai",2
"exert",2
"jobs.",2
"wicked",2
"showcase",2
"body",2
"petrified",2
"anti-usa",2
"concentration",2
"condone",2
"adversary",2
"arrangement",2
"87",2
"ul",2
"aerospace",2
"pa",2
"pat",2
"lessen",2
"seizure",2
"reliable",2
"banking",2
"charter",2
"skinny",2
"emoluments",2
"lockheed",2
"marillyn",2
"hewson",2
"groundbreaking",2
"kidney",2
"ne",2
"depot",2
"freshman",2
"strain",2
"participation",2
"helm",2
"pathway",2
"question.",2
"eastman",2
"ari",2
"eir",2
"unimaginable",2
"headquarters",2
"unsourced",2
"manufactured.",2
"centers",2
"desert",2
"added",2
"secretservice",2
"disloyal",2
"breach",2
"stockpile",2
"founding",2
"ph",2
"d.",2
"dir",2
"grucci",2
"overs",2
"bestselling",2
"unfreedom",2
"credit.",2
"stride",2
"advocate",2
"cap",2
"1997",2
"toast",2
"huawei",2
"g20osakasummit",2
"54",2
"detailed",2
"predator",2
"incentive",2
"now.",2
"osaka",2
"nba",2
"nail",2
"bellavia",2
"mighty",2
"insulting",2
"compassion",2
"ink",2
"deportation",2
"jessica",2
"unmanned",2
"ratify",2
"arthur",2
"hicks",2
"moral",2
"betrayal",2
"draghi",2
"anemic",2
"schools",2
"limits",2
"ocasio-cortez",2
"dig",2
"distraction",2
"hegseth",2
"engagement",2
"gone",2
"prohibit",2
"undocumented",2
"hey",2
"objective",2
"employer",2
"natalie",2
"inmate",2
"huckabee",2
"bruno",2
"andrzej",2
"duda",2
"farming",2
"1,000",2
"team_penske",2
"nixon",2
"voices",2
"profitable",2
"marcelo",2
"buying",2
"em",2
"tide",2
"mars",2
"science",2
"reductions",2
"visible",2
"ia",2
"monthly",2
"commemorate",2
"fresh",2
"warmly",2
"uk",2
"usstatevisit",2
"bluff",2
"creep",2
"extent",2
"hemisphere",2
"emmet",2
"longtime",2
"lord",2
"remedied",2
"exaggeration",2
"thad",2
"cochran",2
"insufficient",2
"asahutchinson",2
"cleanup",2
"storms",2
"damaging",2
"told",2
"emperor",2
"tokyo",2
"disturb",2
"jacknicklaus",2
"garyplayer",2
"smollett",2
"appeal",2
"enlightenment",2
"majesty",2
"arlingtonnatl",2
"tomcottonar",2
"reward",2
"presssec",2
"re-do",2
"temper",2
"40m",2
"released",2
"govern",2
"worthless",2
"fish",2
"corporation",2
"t=19s",2
"montoursville",2
"repression",2
"decades.",2
"financing",2
"145",2
"105",2
"selflessly",2
"comey.",2
"spring",2
"transform",2
"firmly",2
"rok",2
"athlete",2
"lakes",2
"everglades",2
"redsox",2
"pathetically",2
"ax",2
"rip-off",2
"returns",2
"85",2
"325",2
"regain",2
"t=10s",2
"panhandle",2
"newtgingrich",2
"portman",2
"estate",2
"1990",2
"actively",2
"mount",2
"govkristinoem",2
"harsh",2
"knights",2
"barrage",2
"deploy",2
"awful",2
"derby",2
"tumble",2
"censorship",2
"rebel",2
"created",2
"u_s_steel",2
"232",2
"pro-growth",2
"2002",2
"truman",2
"1998",2
"joeylogano",2
"1,800",2
"oppression",2
"weirdo",2
"respectfully",2
"rxsummit2019",2
"heroin",2
"ngress",2
"comprehend",2
"diversionary",2
"resch",2
"cdt",2
"//wwwnaldjtrumpm/rallies/apr-gb-wi-2019",2
"ernie",2
"thebig_easy",2
"extraordinarily",2
"discriminatory",2
"basically",2
"egg",2
"herman",2
"wattersworld",2
"7pm",2
"humiliating",2
"obstruction.",2
"finalist",2
"pre-trump",2
"contingency",2
"supporters",2
"737",2
"feature",2
"oakland",2
"vernon",2
"jeh",2
"else.",2
"disarray",2
"answers",2
"breathe",2
"molly",2
"ballabon",2
"b2",2
"slightly",2
"rail",2
"underneath",2
"bears",2
"uganda",2
"tourist",2
"apprehension",2
"ports",2
"//twitterm/diamondandsilk/status/1099247495756996610",2
"one.",2
"cbp",2
"calexico",2
"beating",2
"170,000",2
"coverup.",2
"worldautismawarenessday",2
"exclusively",2
"awareness",2
"unusable",2
"senjohnbarrasso",2
"3.0",2
"moving",2
"tanked",2
"legit",2
"//wwwitehousev/presidential-actions/proclamation-recognizing-golan-heights-part-state-israel/",2
"good.",2
"haiti",2
"jamaica",2
"withdrawal",2
"admire",2
"surrender",2
"flat",2
"reynolds",2
"2005",2
"tucker",2
"h.j",2
"jexodus",2
"senselessly",2
"81",2
"unwatchable",2
"simpler",2
"constitutionality",2
"contradict",2
"opioidcrisis",2
"yorker",2
"bezos",2
"tornadoes",2
"symbol",2
"perjury",2
"bye",2
"heroism",2
"yemen",2
"relax",2
"gathering",2
"threshold",2
"trey",2
"rightful",2
"latin",2
"western",2
"permeate",2
"anton",2
"somber",2
"recommit",2
"bullet",2
"23",2
"temperature",2
"irrationally",2
"generally",2
"footprint",2
"longest",2
"glenn",2
"300,000",2
"greeting",2
"lunar",2
"majors",2
"facethenation",2
"jupiter",2
"distorted",2
"passive",2
"built",2
"ina",2
"rockets",2
"insider",2
"minus",2
"deroy",2
"murdock",2
"11,000,000",2
"schlapp",2
"welfare",2
"mariano",2
"podium",2
"latinos",2
"mlkday",2
"dear",2
"belichick",2
"reps",2
"acceptance",2
"father-in-law",2
"800,000",2
"122",2
"kremer",2
"clemsonfb",2
"remnant",2
"orleans",2
"saints",2
"gentle",2
"smash",2
"pullout",2
"botch",2
"holder",2
"bye-bye",2
"steelworkers",2
"cowardly",2
"construct",2
"312,000",2
"drudge_report",2
"headway",2
"abramson",2
"bias.",2
"1.7",2
"chairwoman",2
"ronna",2
"205",2
"passed",2
"including",2
"sebastian",2
"gorka",2
"fight.",2
"insight",2
"paying",2
"wheel",2
"2006",2
"xcept",2
"59",2
"pre-nafta",2
"loose",2
"99.9",2
"mcgurk",2
"taxpayers",2
"drones",2
"staying",2
"slat",2
"countering",2
"redesignates",2
"firststepact",2
"tata",2
"paint",2
"emmys",2
"begrudgingly",2
"ssia",2
"shady",2
"marthamcsally",2
"dougducey",2
"isikoff",2
"realdonaldtrump",2
"retaliation",2
"misstatement",2
"seperation",2
"erase",2
"9:00pme",2
"bleed",2
"swecker",2
"explode",2
"reveals",2
"smocking",2
"screaming",2
"smoking",2
"4.3",2
"riot",2
"predecessor",2
"haley",2
"weissman",2
"boarder",2
"protocol",2
"plea",2
"collision",2
"usforcesjapan",2
"echo",2
"protestors",2
"wilbur",2
"decoration",2
"precision",2
"inaugurate",2
"uncontrollable",2
"leap",2
"joy",2
"arrived",2
"demonstrate",2
"fascinating",2
"cheer",2
"dynamics",2
"bus",2
"cruel",2
"activism",2
"injury",2
"discovery",2
"mauriciomacri",2
"bin",2
"laden",2
"wag",2
"ill-prepared",2
"ironic",2
"stacey",2
"abrams",2
"barracks",2
"crucial",2
"wildfires",2
"hard-earned",2
"45-year",2
"spotlight",2
"antitrust",2
"hallow",2
"wwi",2
"evacuate",2
"leo",2
"matthew",2
"unelectable",2
"career.",2
"capitalist",2
"astonishing",2
"getter",2
"faithful",2
"allen",2
"coliseum",2
"braun4indiana",2
"tallahassee",2
"automatic",2
"rohrabacher",2
"blackburn",2
"macon",2
"scottforflorida",2
"okeechobee",2
"donnelly",2
"sinema",2
"timber",2
"gregformontana",2
"deanheller",2
"250,000",2
"wages",2
"mobilize",2
"wells",2
"fargo",2
"jason2cd",2
"jimhagedornmn",2
"davebratva7th",2
"thief",2
"flame",2
"inning",2
"sustain",2
"beware",2
"walkaway",2
"//twitterm/charliekirk11/status/1055875113839747072",2
"hispanic-american",2
"device",2
"enlist",2
"torn",2
"63",2
"241",2
"lines",2
"scottwalker",2
"leahvukmir",2
"changes",2
"erik",2
"cramer",2
"heidi",2
"peril",2
"heller",2
"laxalt",2
"yale",2
"consulate",2
"missoula",2
"neal",2
"thiessen",2
"cherokee",2
"dna",2
"nationalfarmersday",2
"abc2020",2
"//readyv",2
"approves",2
"pan",2
"leos",2
"despair",2
"columbusday",2
"left-wing",2
"professionally",2
"africa",2
"industries",2
"2008",2
"low-life",2
"73rd",2
"notch",2
"jae-in",2
"declassification",2
"master",2
"state.",2
"playbook",2
"biological",2
"pharmacy",2
"gag",2
"americanpatientsfirst",2
"texted",2
"cajunnavy",2
"//wwwmav/hurricane-florence",2
"justice.",2
"banker",2
"aptitude",2
"r-nc",2
"inaccessible",2
"secnielsen",2
"grain",2
"abruptly",2
"vehicle",2
"races",2
"commodity",2
"streak",2
"nike",2
"//wwwnaldjtrumpm/rallies/montana-sep-2018/",2
"4.7",2
"kuwait",2
"snap",2
"nukes",2
"imagination",2
"refute",2
"exceptionally",2
"oking",2
"recklessly",2
"flip",2
"loyalist",2
"congressmen",2
"privacy",2
"filter",2
"astonish",2
"system.",2
"djt",2
"kushner",2
"revise",2
"morph",2
"misstep",2
"revoked",2
"2026",2
"republican/conservative",2
"tuesdays",2
"blueprint",2
"modernization",2
"charleston",2
"civic",2
"foster",2
"gubernatorial",2
"mudd",2
"postal",2
"multi-million",2
"apparently",2
"imply",2
"jeopardy",2
"tend",2
"windfall",2
"quarterly",2
"steer",2
"1.3",2
"cherished",2
"taxed",2
"kobach",2
"hockey",2
"fundamental",2
"ch",2
"drum",2
"johnkasich",2
"gen.",2
"ok.",2
"bikers",2
"senseless",2
"autoworkers",2
"doubling",2
"define",2
"clobber",2
"schuette",2
"purpleheartday",2
"plants",2
"lebron",2
"brothers",2
"participant",2
"185,000",2
"long-term",2
"kustoff",2
"wilkie",2
"liberals",2
"//45v/rtvrmd",2
"sulzberger",2
"dumbest",2
"alene",2
"shadow",2
"junckereu",2
"reauthorize",2
"tests",2
"senatordole",2
"surveil",2
"diplomacy",2
"boat",2
"confrontation",2
"roby",2
"tournament",2
"306",2
"guardian",2
"breast",2
"feeding",2
"formula",2
"pakistani",2
"liberate",2
"anarchy",2
"greenbrier",2
"2,500",2
"impressive",2
"2,000,000",2
"govwalker",2
"senjohnhoeven",2
"repkevincramer",2
"staten",2
"famous",2
"reciprocity",2
"plunge",2
"sadness",2
"motto",2
"swiftly",2
"breed",2
"//donaldjtrumpm/rallies/duluth-mn-june-2018",2
"infest",2
"concerning",2
"outcry",2
"provocative",2
"minion",2
"breakup",2
"dynasty",2
"sleazy",2
"pile",2
"tarkanian",2
"rv",2
"sleep",2
"usher",2
"singaporesummit",2
"capitals",2
"products",2
"non-monetary",2
"indignant",2
"wasserman",2
"locally",2
"dday",2
"criminality",2
"counter-intelligence",2
"martintruex_jr",2
"eagles",2
"disrespectful",2
"informants",2
"iger",2
"recusal",2
"repdandonovan",2
"experimental",2
"frustration",2
"deed",2
"celebrating",2
"protecting",2
"navalacademy",2
"godspeed",2
"bethpage",2
"catch-and-release",2
"v.",2
"armedforcesday",2
"dominance",2
"asman",2
"macri",2
"putting",2
"confidential",2
"deb",2
"fischer",2
"reflective",2
"owens",2
"cusp",2
"acquire",2
"rx",2
"rafter",2
"cr",2
"politicians",2
"timeless",2
"affair",2
"clifford",2
"brigitte",2
"perfection",2
"servers",2
"mystery",2
"depth",2
"news/washington",2
"accomplished",2
"taxcuts",2
"cobb",2
"yom",2
"feels",2
"schoen",2
"defiant",2
"adds",2
"p.o",2
"shulkin",2
"repealed",2
"greek",2
"combatant",2
"legalize",2
"chemistry",2
"varadkar",2
"continuing",2
"secretaries",2
"buildthewall",2
"houstonstrong",2
"cowards",2
"conceal",2
"saccone4pa18",2
"adjusting",2
"//45v/steelaluminumremarks",2
"55,000",2
"6,000,000",2
"alec",2
"agony",2
"2004",2
"revival",2
"17-year",2
"aftermath",2
"listening",2
"americanheroes",2
"small-business",2
"optimistic",2
"oprah",2
"w/one",2
"westervillepd",2
"vindicate",2
"victimize",2
"mere",2
"nationalprayerbreakfast",2
"edwin",2
"colts",2
"preventable",2
"azar",2
"50,000",2
"samsung",2
"grade",2
"-and",2
"dreams",2
"peanut",2
"retreat",2
"durbin",2
"18,000",2
"haitians",2
"addiction",2
"huntsville",2
"lawenforcementappreciationday",2
"afbf18",2
"99th",2
"awards",2
"jesus",2
"dec.",2
"cut/reform",2
"dupont",2
"backbone",2
"quantico",2
"survey",2
"retraction",2
"daveweigel",2
"led",2
"swearing",2
"senorrinhatch",2
"steinle",2
"mccullough",2
"comm",2
"shed",2
"communities",2
"jba_nafw",2
"lauer",2
"griffin",2
"bureau",2
"increases",2
"recep",2
"tayyip",2
"ucla",2
"mtgs",2
"aseansummit",2
"indo-pacific",2
"unforgettable",2
"assurance",2
"edwgillespie",2
"yokota",2
"military/veterans",2
"pacificcommand",2
"ussarizona",2
"broadcom",2
"billion/yr",2
"diversity",2
"nycstrong",2
"'d",2
"consecutive",2
"flashbackfriday",2
"tx",2
"elevation",2
"priebus",2
"once-in-a-generation",2
"antonioguterres",2
"22,000",2
"23,000",2
"dow23k",2
"alexis",2
"tsipras",2
"greece",2
"//45v/91vp4k",2
"5.2",2
"harrisburg",2
"arsenal",2
"goodell",2
"mediae",2
"espn",2
"cowboys",2
"secondlady",2
"metropolitan",2
"usvi",2
"pr",2
"kenneth",2
"rossello",2
"record-high",2
"reconciliation",2
"torture",2
"repealing",2
"replacing",2
"cos",2
"116",2
"petro",2
"poroshenko",2
"abbas",2
"a+",2
"florida-",2
"iron",2
"rainfall",2
"'16",2
"doings",2
"adams",2
"alconv2017",2
"//wwwnaldjtrumpm/rallies/phoenix-az",2
"ussjohnsmccain",2
"bigotry",2
"heyer",2
"pharma",2
"swift",2
"godblesstheusa",2
"amazonwashingtonpost",2
"conquest",2
"huntington",2
"bailouts",2
"madeintheusa",2
"youngstown",2
"barron",2
"secretaryperry",2
"secpricemd",2
"gerald",2
"r.",2
"qtr",2
"bastilleday",2
"rdy",2
"anarchist",2
"shinzō",2
"potusinpoland",2
"happyindependenceday",2
"fraudnewscnn",2
"morning_joe",2
"saveamericanlives",2
"electronic",2
"unmask",2
"norman",2
"faithandfreedom",2
"//45v/hfpd8j",2
"long-standing",2
"commercegov",2
"g7taormina",2
"vatican",2
"riyadhsummit",2
"policeweek",2
"'u.s",2
"usedgov",2
"buyamericanhireamerican",2
"estes",2
"sisi",2
"nabtu2017",2
"confirmgorsuch",2
"raul_labrador",2
"parenthood",2
"passthebill",2
"fabric",2
"louisville",2
"exxonmobil",2
"45,000",2
"schwarzenegger",2
"perez",2
"senatorsessions",2
"oreillyfactor",2
"davidmuir",2
"inaugurationday",2
"forgets",1
"//wwwitehousev/presidential-actions/proclamation-national-former-prisoner-war-recognition-day-2020/",1
"absentee",1
"ripe",1
"450,000",1
"companies—dupont",1
"fedex—and",1
"dupont_news",1
"picitterm/8yhg6tynqw",1
"picitterm/dky3upeyak",1
"picitterm/83odnd9yvh",1
"hcq",1
"fiasco",1
"flattening",1
"them.",1
"//twitterm/sencorygardner/status/1247708045574049797",1
"clamor",1
"picitterm/nyajxa52fs",1
"picitterm/fiorkr8wtn",1
"picitterm/2vsbbtxpfg",1
"conf",1
"lender",1
"americaworkstogether",1
"picitterm/zfey14aj86",1
"admirals",1
"centric",1
"//twitterm/realdonaldtrump/status/1247315619206266881",1
"saphier",1
"//wwwitehousev/articles/numbers-massive-nationwide-response/",1
"picitterm/jikriczc8o",1
"picitterm/e3wbhswdx7",1
"scheduled",1
"//twitterm/realdonaldtrump/status/1246123536143573001",1
"5:45",1
"whitsett",1
"//wwweepm/story/news/local/michigan/detroit/2020/04/06/democrat-karen-whitsett-coronavirus-hydroxychloroquine-trump/2955430001/",1
"witch-hunts",1
"stricken",1
"disembark",1
"dock",1
"gayletrotter",1
"picitterm/j8fkn49p1o",1
"picitterm/huvujb9zsa",1
"6:45",1
"//twitterm/mediabuzzfnc/status/1246817974511702018",1
"//twitterm/mediabuzzfnc/status/1246824052997722114",1
"//twitterm/abc/status/1246092030603931649",1
"corrected",1
"//twitterm/richardgrenell/status/1246583461818904576",1
"//twitterm/parscale/status/1246088501625487362",1
"//twitterm/byronyork/status/1246276518394974209",1
"greglaurie",1
"harvestorg",1
"riverside",1
"//harvestg",1
"littleleagueceo",1
"littleleague",1
"nonprofit",1
"processors",1
"distributors",1
"stores",1
"johnboozman",1
"humanly",1
"//twitterm/danaperino/status/1246039780644851712",1
"//twitterm/jsolomonreports/status/1245870442780344322",1
"//twitterm/washtimes/status/1245777574862749698",1
"allocated",1
"//twitterm/ivankatrump/status/1235382392887693312",1
"//twitterm/sencorygardner/status/1240313828283305985",1
"guidance",1
"resources",1
"//sbav",1
"picitterm/eosegomf38",1
"deptofdefense",1
"//twitterm/deptofdefense/status/1246105177201008641",1
"//twitterm/usnationalguard/status/1246112771076509704",1
"3m",1
"masks",1
"picitterm/c4ylj4hkzn",1
"picitterm/gelcwjwby2",1
"picitterm/gizwkst5mq",1
"mbs",1
"sending",1
"insatiable",1
"appetite",1
"complainer",1
"proxy",1
"//wwwitehousev/briefings-statements/coronavirus-guidelines-america/",1
"picitterm/nqfccokpj2",1
"picitterm/rsuhrft8if",1
"atlasairww",1
"//twitterm/atlasairww/status/1244979079323029505",1
"5:15",1
"3500",1
"emissions",1
"vehicles",1
"clunkers",1
"//twitterm/realmikelindell/status/1244774964953309184",1
"helpful.",1
"picitterm/zt3meb1h99",1
"picitterm/2hkjkp5z6n",1
"nationaldoctorsday",1
"illnesses",1
"empathy",1
"//wwwitehousev/presidential-actions/proclamation-national-doctors-day-2020/",1
"picitterm/nzwj8viwbz",1
"help/stimulus",1
"junk",1
"hahn",1
"//twitterm/stevefda/status/1244472087831552004",1
"picitterm/yzhyvr1n6d",1
"picitterm/mteehgy9cp",1
"hospitals/beds",1
"langone",1
"admirer",1
"reside",1
"//twitterm/mobbs_mentality/status/1244279566040010754",1
"virus.",1
"grynbaum",1
"6.2",1
"astounding",1
"akin",1
"prime-time",1
"sitcom",1
"12.2",1
"streaming",1
"8.5",1
"bachelor.",1
"disapproval",1
"sterilization",1
"battelle",1
"sterilize",1
"along.",1
"larry_kudlow",1
"//twitterm/paigepfleger/status/1243972525262082048",1
"administer",1
"picitterm/sfmxkzxdgc",1
"//wwwcp/w/cu4-ujeymze3ndf8mux5eejod29fuu94tucef05mfc52cgn3erbbn13bqz8avr0uiy8c286li_bu",1
"usnscomfort",1
"gill",1
"picitterm/1zsuweox7x",1
"reaching",1
"//twitterm/realjameswoods/status/1243664419453685760",1
"//twitterm/santucci/status/1243708703972433927",1
"paragraph",1
"untrusted",1
"picitterm/gg1pdqme1j",1
"picitterm/w7551gfny1",1
"gretchen",1
"whitmer",1
"//twitterm/greg_price11/status/1243677737761615872",1
"marshal",1
"picitterm/zb2pjtldgq",1
"2.2",1
"urgently-needed",1
"//twitterm/senategop/status/1243613618186465280",1
"semonite",1
"builder",1
"picitterm/jrqlnplbxv",1
"humor",1
"//twitterm/johnkerry/status/1243552337429438464",1
"storage",1
"generalmotors",1
"40,000",1
"byron",1
"//twitterm/byronyork/status/1243484004403339265",1
"massie",1
"ravage",1
"picitterm/qlcenwcl6z",1
"seige",1
"12:00",1
"w/50",1
"territories",1
"96-0",1
"//wwwcp/w/cuqo1jfvtlfstfjub1dwuxd8mxlus09wa1lsa1hhumlkl35rmo82wsbvbwe27effurwqftz6yfjeh_wu-pmi",1
"t=1m17s",1
"detrimental",1
"momentofhonor",1
"valiantly",1
"picitterm/t5jaobq7k6",1
"ioc",1
"//twitterm/danscavino/status/1242678298213302272",1
"aspiration",1
"//twitterm/greggjarrett/status/1241950379341840384",1
"rino",1
"//twitterm/breitbartnews/status/1242544640953405446",1
"lives.",1
"picitterm/mdc66ml7rf",1
"12:05",1
"protectively",1
"kirstie",1
"//twitterm/kirstiealley/status/1242247422048382976",1
"//twitterm/liz_wheeler/status/1159262293009428480",1
"//twitterm/emeraldrobinson/status/1216508747209723904",1
"//twitterm/emeraldrobinson/status/1241901361446486016",1
"//twitterm/lizrnc/status/1242199020208037891",1
"//twitterm/nro/status/1242277698904494080",1
"hill/harrisx",1
"61",1
"forgot",1
"xenophobic",1
"bungling",1
"start-stop",1
"picitterm/w36llghhia",1
"//nypostm/2020/03/22/florida-man-with-coronavirus-says-drug-touted-by-trump-saved-his-life/",1
"picitterm/au2he5ctto",1
