id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions
1231552023000223745,erna_solberg,2020-02-23,20:10:58,For en prestasjon av Marte Olsbu Røisland! Medalje i sju av sju øvelser i VM. Nok et gull i dag. Tusen takk for spenningen og underholdningen! @nssf_Biathlon #Antholz2020,13,7,164,['nssf_biathlon']
1231186694256447488,erna_solberg,2020-02-22,19:59:16,"Gratulerer @NSSF_Biathlon med stafettgull for kvinner.  Nervepirrende, underholdene , Takk til alle fire, men Imponerende innsats av Marte Olsbu Røiseland i dag og ihele mesterskapet.",7,9,66,['nssf_biathlon']
1230543262768824320,erna_solberg,2020-02-21,01:22:30,Tragisk utfall for de to tyske turistene som omkom i snøskredet på Svalbard i ettermiddag. Mine tanker går til de pårørende og lokalsamfunnet.,7,8,66,[]
1230536774650298368,erna_solberg,2020-02-21,00:56:44,"My deepest condolences to the victims, their friends and families after the appalling acts of violence that took place last night in #Hanau",5,21,149,[]
1229790808053813249,erna_solberg,2020-02-18,23:32:31, http://Erna.no ,1,0,1,"['steinarbl', 'sammyforaas']"
1229790557813301248,erna_solberg,2020-02-18,23:31:32, http://Erna.no ,3,0,29,['sammyforaas']
1228447583124758533,erna_solberg,2020-02-15,06:35:01,For en jubel-uke for Norge i bryte-EM i Roma. Norsk gull i dag til Grace Bullen i kvinnenes 57-kilosklasse og gull til Morten Thoresen i 67-kilosklassen på onsdag. I tillegg har Iselin Solheim tatt bronse i kvinnenes 76-kilosklasse. Gratulerer!,12,6,135,[]
1227971814338498561,erna_solberg,2020-02-13,23:04:29,Gratulerer med norsk GULL etter kjempespennede duell på mixed-stafetten i VM i skiskyting i Anterselva @nssf_Biathlon #Antholz2020,10,2,67,['nssf_biathlon']
1226380477927477249,erna_solberg,2020-02-09,13:41:05,"The ocean is key to reach the #GlobalGoals - if we work together for our Common Future.
@_AfricanUnion approved a new important strategy for #BlueEconomy today. 🇳🇴 works with #AfricanUnion for sustainable use, blue economy and #CleanOceans
@NorwayAU",28,52,177,"['_africanunion', 'norwayau']"
1225434422926827520,erna_solberg,2020-02-06,23:01:48,Gledelig nytt fra @FISskijumping som har lyttet til @Skiforbundet og støtter det norske forslaget om å inkludere stor bakke for kvinner i VM-programmet! Nå gleder jeg meg til å se @marenlundby & co hoppe i Oberstdorf.,16,15,195,"['fisskijumping', 'skiforbundet', 'marenlundby']"
1224391542229606401,erna_solberg,2020-02-04,01:57:46,"Selvfølgelig ikke , siden det er en skolebolle. Bakt på en bolledeig, ikke en brøddeig 😀",12,2,135,"['lenewestgaard', 'siljegrytten']"
1222075066751635456,erna_solberg,2020-01-28,16:32:55,"Disse har ikke vært hos kongen på dette bilde, det er den gamle regjeringen som er i statsråde og utnevner den nye.",10,3,79,"['minagerhardsen', 'abidraja']"
1221776390850334721,erna_solberg,2020-01-27,20:46:05,Fylkessekretær og stand upper  Harald Ellingsen tror jeg.,3,0,53,['hwarloe']
1221190961977491457,erna_solberg,2020-01-26,05:59:48,"For et lag! Gratulerer så mye med velfortjent historisk bronsemedalje, @NORhandball 🥉 #EHFEURO2020",16,7,171,['norhandball']
1220799421136457728,erna_solberg,2020-01-25,04:03:58,"Godt jobbet, @NORhandball! Vi hoppet i sofaen. Takk for et utrolig spennende mesterskap. Heia Norge! 🇳🇴 #EHFEURO2020",15,12,260,['norhandball']
1218894042697814016,erna_solberg,2020-01-19,21:52:40,Vakkert,3,1,17,['igeirr']
1214929377181552641,erna_solberg,2020-01-08,23:18:30,Min dypeste medfølelse til @SwedishPM og våre svenske venner som har mistet mange av sine kjære i den tragiske flyulykken i Iran.,52,21,245,['swedishpm']
1214929126492123136,erna_solberg,2020-01-08,23:17:30,I am deeply saddened by the great loss of life in the plane crash in Tehran and express my heartfelt sympathy with the bereaved.,16,33,195,[]
1214604305765937153,erna_solberg,2020-01-08,01:46:47,😀,5,3,26,['guriiv']
1214603847966040064,erna_solberg,2020-01-08,01:44:58, pic.twitter.com/nbR5Z01qlJ,3,0,5,['mvrkws']
1214602432631726080,erna_solberg,2020-01-08,01:39:20, pic.twitter.com/96ka5dOf5m,4,2,119,['laboer']
1214593422591504386,erna_solberg,2020-01-08,01:03:32,Jeg kan jo se på de mange anleggene med ny vei vi bygger? Det blir bedre.,1,0,9,"['jrgenjohansen', 'haavardskjold']"
1214585046750900224,erna_solberg,2020-01-08,00:30:15,Går ikke før kl. 23. Blir for sent.,2,1,10,['felixfeatures']
1214579068768858113,erna_solberg,2020-01-08,00:06:30,Så nå lurer vi - hva er beste fastfood sted på veien?,314,61,756,[]
1214578671064952833,erna_solberg,2020-01-08,00:04:55,Da ble vi brannfast etter Johan Sverdrup åpning. Nå blir det kjøring fra Stavanger til Oslo.,131,13,316,[]
1208518066482614275,erna_solberg,2019-12-22,06:42:14,"Pengene har hele tiden ligget i Forskningsrådet i budsjettet. Artikkelen du viser til er fra 2014, studien er gjennomført.",4,0,17,"['flilledalen', 'benthhoyre', 'wordpressdotcom']"
1205473473809801217,erna_solberg,2019-12-13,21:04:07,Congratulations to @BorisJohnson on the election results. I look forward to continuing the good cooperation between our two countries #UK #Norway. Hoping for an orderly #Brexit and looking forward to developing our future relationship.,72,50,322,['borisjohnson']
1204553620517208064,erna_solberg,2019-12-11,08:08:57,Hvilke tall henviser du til?,3,0,2,"['hilde_g_winther', 'degardanne', 'magnebjella']"
1204552795807981578,erna_solberg,2019-12-11,08:05:40,Tvert i mot,2,1,4,"['degardanne', 'magnebjella']"
1201603859451387906,erna_solberg,2019-12-03,04:47:39,Min familie var steiler under bybrannen,3,1,4,['larspersen']
1201143725608644608,erna_solberg,2019-12-01,22:19:15,"Føler nok at denne erklæringen dekker også dette, og at idrettslaget bør føle opp idrettens løfter.  https://www.regjeringen.no/contentassets/42fc032208724215886755da5d165f1e/folder_fritidserklaeringen.pdf …",2,0,2,"['edithpedit', 'groveshag', 'erikmyrvold']"
1201131287643348992,erna_solberg,2019-12-01,21:29:49,3. Vi har nå satt igang de første fritidskorts prosjektene som start på en nasjonal ordning.,1,0,0,"['groveshag', 'erikmyrvold']"
1201130908415332352,erna_solberg,2019-12-01,21:28:19,"1. Når har jeg påstått at det ikke er økte forskjeller? 2. Regjeringen er nettopp opptatt av at barn ikke stenger ute fra fritidsaktiviteter. Frivilligheten , idretten, kommunene og Regjeringen har gitt felles løfte om å bidra til at alle barn kan delta på en fritidsaktivitet",3,0,3,"['groveshag', 'erikmyrvold']"
1200726283497476097,erna_solberg,2019-11-30,18:40:29,My thoughts and deepest condolences goes to the victims and their families in London. We shall never succumb to cowardly acts of terrorism #LondonBridge,68,36,260,[]
1199735149954523138,erna_solberg,2019-11-28,01:02:04,"Norway is a close partner of the EU 🇳🇴🇪🇺. Congratulations to the new @EU_Commission president @vonderleyen and her team! We look forward to working closely with you to contribute to a free, secure, economically strong and responsible Europe.

#EEA25years",62,43,218,"['eu_commission', 'vonderleyen']"
1199425021938151425,erna_solberg,2019-11-27,04:29:44,Det er Norges FNambassadør som representerer eller utenriksminister i et fåtall saker.,1,0,4,"['jensstoltenberg', 'tjagland', 'barackobama', 'hoyre']"
1199422714454380544,erna_solberg,2019-11-27,04:20:33,Very sad to learn that #France has lost 13 members of the armed forces engaged in the fight against terrorism. My deepest condolences to the friends and families of those involved. Our thoughts are with the French people today @EmmanuelMacron @Elysee @gouvernementFR,21,26,139,"['emmanuelmacron', 'elysee', 'gouvernementfr']"
1199212518784356352,erna_solberg,2019-11-26,14:25:19,"? Det var en rar påstand, Monica Sa det motsatt på radioen.",2,0,7,"['storoe', 'regjeringen', 'frp']"
1196136458186362881,erna_solberg,2019-11-18,02:42:09,"Det er feil, de pengene som var øremerket MEforskning er fortsatt øremerket , men innenfor Forskningsrådet.",10,0,11,"['irene2up', 'regjeringen', 'benthhoyre']"
1192778833533063168,erna_solberg,2019-11-08,20:20:09,"Jeg er ikke enig i Macrons omtale av NATO. Evnen til å berolige og avskrekke er styrket. Vi støtter europeiske initiativer hvis de støtter opp om NATO. Selv om vi ikke er enige i alt USA gjør, er vårt bånd til USA avgjørende for norsk sikkerhet. pic.twitter.com/1D9BtH7sF3",130,34,354,[]
1183145383003856896,erna_solberg,2019-10-13,06:20:15,Klarer det helt selv,2,1,10,"['forumforum2', 'nff_landslag']"
1183123935375908865,erna_solberg,2019-10-13,04:55:02,Beste landslag på veldig mange år! Herlig stemning på Ullevål! Gratulerer @nff_landslag pic.twitter.com/EqYUQwIr1e,49,19,550,['nff_landslag']
1182613750555271168,erna_solberg,2019-10-11,19:07:44,Congratulations to @AbiyAhmedAli on being awarded the #NobelPeacePrize. An important recognition of his courage and his efforts to achieve peace and reconciliation. pic.twitter.com/A0Wz0miwM4,33,80,326,['abiyahmedali']
1178758090612719620,erna_solberg,2019-10-01,03:46:43,"Herlig, fantastisk Karsten Warholm. Gratulerer !",16,16,340,[]
1177590347133788161,erna_solberg,2019-09-27,22:26:31,"Vi styrker Norges sikkerhet. Her er et av Forsvarets fem nye P-8 fly som skal overvåke de nordlige havområdene. De vil være viktige for situasjonsforståelsen vi trenger både i NATO, USA og Norge. ( bilde: : Marine Expeditionary Force.) pic.twitter.com/L8AKSlcm7U",38,25,208,[]
1176159979172171777,erna_solberg,2019-09-23,23:42:45,Ocean-based climate solutions can help the world avert the worst impacts of climate change and help build a sustainable ocean economy. It could deliver a fifth of the annual emissions cuts needed by 2050 to keep the global temperature rises below 1.5°C @OceanPanel #OurOcean pic.twitter.com/PN8jIs61ia,27,49,154,['oceanpanel']
1175504399868841984,erna_solberg,2019-09-22,04:17:43,Nydelig hund!,5,0,43,['mortenmyksvoll']
1170760648340496386,erna_solberg,2019-09-09,02:07:44,I kveld heier vi på fotballgutta. Nå slår vi svenskene🇳🇴 @nff_landslag,47,14,290,['nff_landslag']
1165714298162896908,erna_solberg,2019-08-26,03:55:21,"«Det snør himmelsk korrekturlakk
Over feilstavet sommer
Og hør bylarmen forsvinner
Under dalende flommer» - takk Anne Grete Preus for vakker musikk, men ikke minst vakre tekster til glede og ettertanke.",16,29,557,[]
1163132742000947202,erna_solberg,2019-08-19,00:57:10,På vei fra Narvik hvor det var en fantastisk målgang for Artic Race. Det har vært en folkefest fra starten i Lofoten til målgang i Narvik. Nå er Narvik Norges kandidat til å arrangere alpin-VM i 2027 og de har vist at de kan skape en folkefest som viser Norge på sitt beste. pic.twitter.com/K3KcP2YdoR,37,18,156,[]
1162721228358148097,erna_solberg,2019-08-17,21:41:57,Gratulerer til Olav Lundanes og Magne Dæhli som i går vant gull og bronse på mellomdistanse under VM i orientering som denne uken pågår i skogene i Spydeberg i Østfold 🥇🥉,11,10,123,[]
1160463066905153536,erna_solberg,2019-08-11,16:08:50,"I dag feirer muslimer over hele Norge Eid sammen med sine kjære. En feiring som mange har gledet seg til, men angrepet på moskeen i Bærum skaper frykt og uro. Hat og muslimfiendtlige holdninger må vi bekjempe sammen. Vi slår ring om vårt muslimske miljø når de går til bønn i dag",163,163,1010,[]
1160299030624243713,erna_solberg,2019-08-11,05:17:00,Det blir mer synlig politi ved moskeene i morgen. Justisministeren har bedt POD sikre det. Forstår din og alle andre muslimers engstelse.,11,7,106,['usmrana']
1160122955113914368,erna_solberg,2019-08-10,17:37:21,"Forsvaret nedlagt? Ærlig talt, vi kjøper nye kampfly , nye ubåter, nye overvåkningsfly , luftvern, vi øver og trener mer, vi tetter nå gapet på materiell . Slik at ressurser og struktur henger sammen. Vi bygger altså opp, og bare USA bruker mer PR kapita på forsvar i NATO.",11,1,19,"['mortchr', 'petterpse', 'sjakhaaheim']"
1158503064145485824,erna_solberg,2019-08-06,06:20:29,Nei,4,0,20,"['eivindtraedal', 'andhalse', 'olaelvestuen', 'rotevatn', 'venstre']"
1158501405247922176,erna_solberg,2019-08-06,06:13:53,"Sikkert kronglete formulert ,  setningen dreier seg om 2030 målet om reduksjon på 50% i utslipp fra samferdsel og da kan vi ikke ha busser på fossil.",1,0,7,"['eivindtraedal', 'andhalse', 'olaelvestuen', 'rotevatn', 'venstre']"
1158496630733180930,erna_solberg,2019-08-06,05:54:55,"Vi skal ha fossilfrie busser i 2025, vi skal kutte 50% av utslippene i transportsektoren innen 2030.",9,2,37,['andhalse']
1158317159468142593,erna_solberg,2019-08-05,18:01:45,Vi har ikke redusert antall norsktimer for de som får opphold i Norge.,8,0,36,['cantonsen07']
1158104869238202368,erna_solberg,2019-08-05,03:58:12,All biodieselen har møtt EUs bærekraftskrav,1,0,0,['geirvoll']
1158086790638637058,erna_solberg,2019-08-05,02:46:21,"Vi vedtok økt innblanding av biodiesel, og nå går palmeoljeandelen ned fordi økt etterspørsel gir mer produksjon av bærekraftig biodiesel. pic.twitter.com/EXFl5Hy158",1,0,2,['geirvoll']
1157944443900743682,erna_solberg,2019-08-04,17:20:43,"Formulering i en ingress kan ikke jeg styre. Dette er et av tiltakene Høyre lover for økt trygghet når du bor hjemme. Lovverket er på plass, rammene er ordnet - kommunene kann ta i bruk. Høyres lokalpolitikere skal gjøre det.",6,1,29,"['ingeolavfure', 'ernasolberg']"
1157925614583721984,erna_solberg,2019-08-04,16:05:54,Øremerking betyr at mer penger må brukes på byråkrati og kontroll. Hva er vitsen med å velge lokalpolitikere hvis alt er detaljstyrt gjennom øremerking.,3,0,8,"['jarlwaage', 'stianpeeters', 'oyvindlh']"
1157920474946514944,erna_solberg,2019-08-04,15:45:29,"Jo, men jeg leder Høyre og legger frem vår planer i kommunene.f.eks planene for hvordan vi skal jobbe for bedre trivsel,trygghet og kvalitet i tjenestene for hjemmeboende eldre.",4,0,3,"['jarlwaage', 'oyvindlh']"
1157910886314647552,erna_solberg,2019-08-04,15:07:22,"Motarbeidet? Det må du dokumentere, vi har fått regelverket på plass, systemene er klare for bruk. På veivende av Høyres kommunepolitikere lover jeg at våreskal bruke dette aktivt.",1,0,3,['oyvindlh']
1157910247949950979,erna_solberg,2019-08-04,15:04:50,"Derfor er GPS sporing en trygghet for den demente og for pårørende. Det gir mer frihet og bevegelsesmuligheter.
Vi har fått på plass alt regelverk rundt bruk, nå er det opp til kommunene å ta det i bruk mer aktivt. Derfor lover Høyre at våre kommunepolitikere skal det.",3,1,11,"['saysphilippe', 'hoyre']"
1157909347256717317,erna_solberg,2019-08-04,15:01:15,"Vi har en demensplan for utvikling av tilbud til demente, både kunnskap og tilbud. Fra 2020 er det en lovfestet plikt å ha dagtilbud i kommunen. Mange med tidlig demens bor hjemme og det er bra for dem, flytting forverrer ofte tilstanden.",6,6,36,"['saysphilippe', 'hoyre']"
1157544272184467456,erna_solberg,2019-08-03,14:50:35,Here is some of what Norway is doing to address the scourge of marine litter. What can you do? Let’s discuss this at #OurOceans2019 https://www.regjeringen.no/en/dokumenter/marine_litter/id2642037/ …,22,38,104,[]
1157543920559169541,erna_solberg,2019-08-03,14:49:11,Such a heartbreaking sight at the bird cliff Runde on the west coast of Norway. Plastic waste is choking our oceans and endangering marine life. We must do more! ( foto: Heiko Junge/NTBScanpix) pic.twitter.com/yRXUnV91QI,61,64,248,[]
1157421760201015296,erna_solberg,2019-08-03,06:43:46,"Jeg lover noe på veiende av Høyre. Lovverket er ordnet, mulighetene er tilstede og jeg lover at Høyre skal bruke dette. Det må gjerne flere partier også gjøre.",3,1,5,"['meggelise', 'annelisejuul2', 'benthhoyre', 'parorendeallian', 'hoyre']"
1154318638880567296,erna_solberg,2019-07-25,17:13:04,Congratulations to @BorisJohnson on becoming the new Prime Minister of the #UK. I look forward to work closely with you to further strengthen our bilateral relations based on common values and objectives.,56,45,349,['borisjohnson']
1153681613437505536,erna_solberg,2019-07-23,23:01:45,Du redigerte et helhetlig sitat for å gi inntrykk av at jeg bagatelliserte.,5,0,46,['eriksenknut']
1153679106078334976,erna_solberg,2019-07-23,22:51:47,Dette sto før det redigerte sitatet. pic.twitter.com/qpHEhFdDrn,2,0,7,"['berghberghbergh', 'eriksenknut', 'olavtorvund']"
1153678061814079489,erna_solberg,2019-07-23,22:47:38,"Du glemte det som sto foran sitatet, bevisst? pic.twitter.com/7psKOWHdiy",7,6,167,['eriksenknut']
1153396504385794048,erna_solberg,2019-07-23,04:08:50,Vel du har fått bedre trente mannskap til skarpe oppdrag over hele landet. Operasjonarssentraler som er rustet til å håndtere større kriser.,3,0,2,['sigurdimsen']
1153353361858736129,erna_solberg,2019-07-23,01:17:24, https://www.regjeringen.no/no/tema/samfunnssikkerhet-og-beredskap/innsikt/oppfolging-etter-22-juli/id2508054/ …,2,2,26,['sigurdimsen']
1151482615519752192,erna_solberg,2019-07-17,21:23:43,"Enstemmig vedtak , med forbehold om at jeg tar det fra hukommelsen , men tror ikke noen stemte mot.",3,0,2,"['knutstarheim', 'jenskihl']"
1151440969797177345,erna_solberg,2019-07-17,18:38:14,"I dag feirer vi 100 år med #stemmerett for alle, uavhengig av økonomi og sosial status. Et velfungerende demokrati kommer ikke av seg selv. Det krever at vi alle gjør en innsats, også i 2019. Bruk stemmeretten!",66,59,514,[]
